network_id,property_id,abstract_time,total_time,size
1_1,0,52.51980662,53.71961927,710
1_1,1,50.5972693,51.74580288,710
1_1,2,48.96931124,65.88146615,710
1_1,3,49.19748712,1687.9896,910
1_1,4,49.1102798,863.7584233,910
1_1,5,57.54190254,1141.071324,910
1_1,6,65.07813835,1104.146726,910
1_1,7,47.58393764,66.49479079,710
1_1,8,46.94196296,938.7960584,910
1_1,9,51.09635711,3567.233347,910
1_1,10,51.1866281,1288.861969,910
1_1,11,47.25126982,63.89138365,710
1_1,12,46.04527164,47.12627888,710
1_1,13,45.78180718,61.97344685,710
1_1,14,46.18012643,856.5986192,910
1_1,15,51.10128975,52.28876162,710
1_1,16,49.26198292,845.9803555,910
1_1,17,47.36194634,65.13195944,710
1_1,18,47.44635057,64.71132517,710
1_1,19,51.18575072,829.2477529,910
network_id,property_id,abstract_time,total_time,size
1_2,0,-,3600,-
1_2,1,51.29610372,2400.985,910
1_2,2,47.6422081,893.9575427,910
1_2,3,48.82362032,66.1572156,710
1_2,4,48.17856455,65.67938685,710
1_2,5,52.59771895,868.168515,907
1_2,6,50.89855957,52.00729012,710
1_2,7,-,3600,-
1_2,8,48.71950364,65.49514008,710
1_2,9,-,3600,-
1_2,10,52.41672015,2456.284623,910
1_2,11,48.52649975,67.9543798,710
1_2,12,49.60157204,2493.680804,907
1_2,13,47.16603494,48.2479558,710
1_2,14,47.09380937,834.326551,910
1_2,15,48.37154746,65.03409314,710
1_2,16,52.43578196,926.1128337,910
1_2,17,47.65744781,64.8834281,710
1_2,18,-,3600,-
1_2,19,50.95742869,995.3830564,910
network_id,property_id,abstract_time,total_time,size
1_3,0,-,3600,-
1_3,1,-,3600,-
1_3,2,46.32947469,966.4823704,909
1_3,3,-,3600,-
1_3,4,46.804672,2923.319087,910
1_3,5,47.12289715,3118.47825,909
1_3,6,46.45118308,828.298085,909
1_3,7,-,3600,-
1_3,8,-,3600,-
1_3,9,-,3600,-
1_3,10,-,3600,-
1_3,11,-,3600,-
1_3,12,-,3600,-
1_3,13,48.68567824,1663.245543,908
1_3,14,48.02333212,1082.938624,910
1_3,15,48.84150171,1689.976004,910
1_3,16,46.7653048,886.6804149,909
1_3,17,-,3600,-
1_3,18,-,3600,-
1_3,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
1_4,0,-,3600,-
1_4,1,-,3600,-
1_4,2,45.2593267,61.41601586,710
1_4,3,-,3600,-
1_4,4,46.81486368,63.01869345,710
1_4,5,43.16851568,1253.349967,910
1_4,6,46.60445666,63.04212117,710
1_4,7,-,3600,-
1_4,8,45.68097234,46.75923634,710
1_4,9,44.85564971,61.13898969,710
1_4,10,46.42095661,2794.89889,909
1_4,11,-,3600,-
1_4,12,-,3600,-
1_4,13,44.02998519,59.95841479,710
1_4,14,43.14242291,59.1321404,710
1_4,15,46.04580736,47.1860218,710
1_4,16,45.34391403,46.43692017,710
1_4,17,-,3600,-
1_4,18,-,3600,-
1_4,19,44.69003248,45.75500584,710
network_id,property_id,abstract_time,total_time,size
1_5,0,-,3600,-
1_5,1,48.10031724,1198.502027,910
1_5,2,45.56323695,46.63806725,710
1_5,3,45.21842265,1609.447289,910
1_5,4,46.23658586,47.33505273,710
1_5,5,46.29802704,62.62586331,710
1_5,6,45.44067645,46.5058434,710
1_5,7,45.80253935,2173.554512,910
1_5,8,41.51518631,893.8140154,910
1_5,9,-,3600,-
1_5,10,43.8175118,1365.058526,910
1_5,11,-,3600,-
1_5,12,-,3600,-
1_5,13,44.5770762,45.65788412,710
1_5,14,45.53919792,46.62094116,710
1_5,15,-,3600,-
1_5,16,43.94975615,45.024266,710
1_5,17,-,3600,-
1_5,18,-,3600,-
1_5,19,45.09792304,46.23907256,710
network_id,property_id,abstract_time,total_time,size
1_6,0,-,3600,-
1_6,1,46.58503795,1359.611215,910
1_6,2,45.02918601,46.08670211,710
1_6,3,45.34343123,46.42211938,710
1_6,4,45.24353957,46.31390715,710
1_6,5,44.68320799,45.76314402,710
1_6,6,44.5295229,45.61135721,710
1_6,7,-,3600,-
1_6,8,-,3600,-
1_6,9,-,3600,-
1_6,10,-,3600,-
1_6,11,-,3600,-
1_6,12,-,3600,-
1_6,13,45.73523617,2804.242211,910
1_6,14,46.86474037,47.982337,710
1_6,15,44.69388199,2327.433058,909
1_6,16,47.45730472,918.5416069,910
1_6,17,-,3600,-
1_6,18,-,3600,-
1_6,19,46.26902962,47.34100151,710
network_id,property_id,abstract_time,total_time,size
1_7,0,0,2.346785069,910
1_7,1,0,2.32692647,910
1_7,2,0,2.401125669,910
1_7,3,0,2.342659235,910
1_7,4,0,2.323750496,910
1_7,5,0,2.389067411,910
1_7,6,0,2.408787727,910
1_7,7,0,2.405831099,910
1_7,8,0,2.428565741,910
1_7,9,0,2.485090017,910
1_7,10,0,2.461959124,910
1_7,11,0,2.467190742,910
1_7,12,0,2.438604116,910
1_7,13,0,2.432029486,910
1_7,14,0,2.421408176,910
1_7,15,0,2.420002222,910
1_7,16,0,2.406315088,910
1_7,17,0,2.404532194,910
1_7,18,0,2.407406569,910
1_7,19,0,2.407921314,910
network_id,property_id,abstract_time,total_time,size
1_8,0,-,3600,-
1_8,1,45.98831248,62.4395659,710
1_8,2,45.58666205,2534.707394,910
1_8,3,45.94244671,62.5180316,710
1_8,4,47.53068709,48.61443162,710
1_8,5,46.59547448,846.0370173,910
1_8,6,46.59275246,47.67608023,710
1_8,7,-,3600,-
