network_id,property_id,abstract_time,total_time,size
2_8,0,3.010142803,5.334721565,213
2_8,1,3.343612671,6.777955055,224
2_8,2,2.55617094,3.579614639,125
2_8,3,2.815301418,5.99997139,204
2_8,4,2.943387985,5.420740843,196
2_8,5,-,3600,-
2_8,6,2.519373894,3.579645395,141
2_8,7,2.436570883,3.526555538,204
2_8,8,3.729837656,13.97269392,221
2_8,9,3.303609371,13.45077014,229
2_8,10,4.432949543,12.55290961,225
2_8,11,3.192385197,10.5649159,239
2_8,12,3.198001146,5.352243185,208
2_8,13,4.381610155,16.25011015,248
2_8,14,3.665817261,45.80576205,242
2_8,15,2.355645418,64.51117635,202
2_8,16,3.26086092,4.489604235,177
2_8,17,5.334048271,9.625407934,244
2_8,18,2.639725924,7.287497997,220
2_8,19,3.500899076,17.44833207,194
network_id,property_id,abstract_time,total_time,size
2_9,0,2.183345318,71.66977525,218
2_9,1,2.790392876,4.160139799,237
2_9,2,1.682790279,1.850132227,125
2_9,3,3.14031744,13.15112472,218
2_9,4,2.134732723,3.437361479,146
2_9,5,2.788953304,8.525397778,183
2_9,6,-,3600,-
2_9,7,1.934555531,3.459184885,163
2_9,8,1.999327421,8.676365376,181
2_9,9,3.809016705,7.06271863,230
2_9,10,2.184338808,85.41012836,217
2_9,11,2.282105684,33.20413828,224
2_9,12,2.601864338,14.40154052,198
2_9,13,2.587474585,3.320283651,211
2_9,14,2.249191046,2.533086061,136
2_9,15,2.341495514,159.4034779,220
2_9,16,0,0.956068754,310
2_9,17,2.144599676,5.964064837,237
2_9,18,2.774282455,180.5032477,212
2_9,19,1.990017891,7.190808058,149
network_id,property_id,abstract_time,total_time,size
3_1,0,6.215790033,21.99151969,207
3_1,1,4.304985285,21.97930217,214
3_1,2,5.97214222,8.495723486,202
3_1,3,4.641583681,37.12119484,218
3_1,4,0,0.678604603,310
3_1,5,0,0.922452211,310
3_1,6,0,0.938870907,310
3_1,7,5.963346481,8.550462246,198
3_1,8,2.341547489,3.291434765,169
3_1,9,8.388763666,74.42077374,198
3_1,10,4.152315617,22.70563126,203
3_1,11,5.167372465,75.56911087,233
3_1,12,3.40884757,89.65730214,218
3_1,13,1.599900723,1.735674381,109
3_1,14,2.900799274,10.02073884,209
3_1,15,3.376521349,101.4414144,273
3_1,16,2.396591663,5.302297831,214
3_1,17,2.873321295,269.0963438,216
3_1,18,4.586536646,31.46036148,216
3_1,19,2.854581594,5.146130323,185
network_id,property_id,abstract_time,total_time,size
3_2,0,3.740671158,25.39730954,202
3_2,1,3.086474657,4.451243639,183
3_2,2,2.250399828,3.775314331,170
3_2,3,4.528814077,35.61754179,218
3_2,4,2.059820652,2.356452703,131
3_2,5,0,1.027757168,310
3_2,6,3.346333742,5.976689339,183
3_2,7,6.785151958,21.02616787,223
3_2,8,-,3600,-
3_2,9,4.330465317,161.4071686,225
3_2,10,4.69851017,11.27341032,229
3_2,11,4.220485926,284.7068751,225
3_2,12,4.387187481,676.3932588,327
3_2,13,2.108046532,3.156459093,131
3_2,14,2.379852057,5.319671392,186
3_2,15,3.301258087,10.5381074,199
3_2,16,1.899108171,2.956896782,176
3_2,17,5.688788414,538.9286692,243
3_2,18,4.269447327,95.90020537,230
3_2,19,4.167890072,641.4269543,307
network_id,property_id,abstract_time,total_time,size
3_3,0,3.143902779,5.117243767,185
3_3,1,3.05715847,6.432070494,182
3_3,2,1.473935366,1.56085372,103
3_3,3,4.951974392,17.84172058,221
3_3,4,0,0.796440601,310
3_3,5,0,0.841546774,310
3_3,6,0,0.754170656,310
3_3,7,3.278722048,4.624793053,261
3_3,8,2.616759777,60.06303048,210
3_3,9,2.269487143,9.166374683,212
3_3,10,2.972426176,9.008767366,200
3_3,11,2.814041138,45.20234847,209
3_3,12,3.008945942,7.407716513,203
3_3,13,2.036706686,3.110701799,147
3_3,14,2.572044373,11.39270449,197
3_3,15,2.140568256,6.903537273,159
3_3,16,2.608710527,6.905714273,239
3_3,17,3.547024012,1987.263767,235
3_3,18,2.923139572,59.40647316,197
3_3,19,2.583786488,4.761870146,182
network_id,property_id,abstract_time,total_time,size
3_4,0,2.247791529,11.18941569,189
3_4,1,2.100039482,2.759045839,139
3_4,2,3.423803091,10.13118887,199
3_4,3,3.55830574,5.691879272,186
3_4,4,0,1.116840124,310
3_4,5,-,3600,-
3_4,6,2.576182842,5.478815079,182
