network_id,property_id,abstract_time,total_time,size
3_2,3,-,3600,-
3_2,4,17.85648647,1864.737067,789
3_2,5,25.52854663,1643.326299,910
3_2,6,12.55538438,2524.095716,881
3_2,7,-,3600,-
3_2,8,-,3600,-
3_2,9,-,3600,-
3_2,10,9.046966971,2733.718539,778
3_2,11,-,3600,-
3_2,12,-,3600,-
3_2,13,15.66762512,2549.40449,872
3_2,14,-,3600,-
3_2,15,15.26005419,708.1806813,910
3_2,16,15.8632213,1379.291816,910
3_2,17,-,3600,-
3_2,18,-,3600,-
3_2,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
3_3,0,-,3600,-
3_3,1,15.79208509,1606.454557,808
3_3,2,18.91762927,1966.068896,910
3_3,3,-,3600,-
3_3,4,18.30042306,1492.555885,910
3_3,5,12.39992628,1488.945108,910
3_3,6,20.22969815,1811.337204,841
3_3,7,15.58902816,1246.691144,897
3_3,8,-,3600,-
3_3,9,-,3600,-
3_3,10,10.15857444,1793.309556,892
3_3,11,-,3600,-
3_3,12,14.94420198,1282.119068,910
3_3,13,15.37938239,1795.501134,910
3_3,14,17.77487938,1776.96868,830
3_3,15,19.31866622,3167.533309,697
3_3,16,11.31005974,1753.352234,910
3_3,17,-,3600,-
3_3,18,-,3600,-
3_3,19,13.143782,2490.589588,825
network_id,property_id,abstract_time,total_time,size
3_4,0,23.26343918,1586.293315,811
3_4,1,14.98184545,1166.393765,870
3_4,2,17.99034062,3145.051747,910
3_4,3,-,3600,-
3_4,4,17.86468537,1567.435194,800
3_4,5,17.52596909,1551.668856,908
3_4,6,18.2934352,3320.037524,830
3_4,7,17.5249875,1600.06847,910
3_4,8,-,3600,-
3_4,9,-,3600,-
3_4,10,-,3600,-
3_4,11,-,3600,-
3_4,12,-,3600,-
3_4,13,17.25904605,2171.754319,910
3_4,14,15.91918579,2469.643319,910
3_4,15,14.11972474,2840.68093,910
3_4,16,15.34526439,1427.025377,910
3_4,17,-,3600,-
3_4,18,-,3600,-
3_4,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
3_5,0,14.09795607,1859.037748,910
3_5,1,14.80379285,1555.834358,900
3_5,2,-,3600,-
3_5,3,-,3600,-
3_5,4,19.29426694,1391.276683,910
3_5,5,13.86749919,1336.347078,910
3_5,6,11.65745711,1282.889088,910
3_5,7,9.84640085,1763.556531,868
3_5,8,-,3600,-
3_5,9,-,3600,-
3_5,10,-,3600,-
3_5,11,-,3600,-
3_5,12,-,3600,-
3_5,13,14.55187259,1890.304472,910
3_5,14,-,3600,-
3_5,15,-,3600,-
3_5,16,17.80023583,1745.142754,824
3_5,17,-,3600,-
3_5,18,-,3600,-
3_5,19,18.85898505,2439.444258,751
network_id,property_id,abstract_time,total_time,size
3_6,0,-,3600,-
3_6,1,-,3600,-
3_6,2,-,3600,-
3_6,3,-,3600,-
3_6,4,12.57978374,2954.866385,910
3_6,5,-,3600,-
3_6,6,13.46939594,1686.651115,785
3_6,7,-,3600,-
3_6,8,-,3600,-
3_6,9,-,3600,-
3_6,10,-,3600,-
3_6,11,-,3600,-
3_6,12,-,3600,-
3_6,13,-,3600,-
3_6,14,-,3600,-
3_6,15,-,3600,-
3_6,16,13.81672877,1924.359367,827
3_6,17,-,3600,-
3_6,18,-,3600,-
3_6,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
3_7,0,-,3600,-
3_7,1,15.44927747,2328.154427,805
3_7,2,14.17817893,3445.996559,891
3_7,3,-,3600,-
3_7,4,9.683057248,1642.111917,910
3_7,5,15.44348104,1726.043574,896
3_7,6,-,3600,-
3_7,7,-,3600,-
3_7,8,-,3600,-
3_7,9,-,3600,-
3_7,10,-,3600,-
3_7,11,-,3600,-
3_7,12,-,3600,-
3_7,13,-,3600,-
3_7,14,10.09071202,1978.210584,870
3_7,15,16.68607983,3325.333591,857
3_7,16,14.82606602,1445.075113,905
3_7,17,-,3600,-
3_7,18,-,3600,-
3_7,19,18.0507716,1789.87387,910
network_id,property_id,abstract_time,total_time,size
3_8,0,-,3600,-
3_8,1,18.39534124,1356.098893,910
3_8,2,-,3600,-
3_8,3,-,3600,-
3_8,4,21.1577648,3233.336185,838
3_8,5,17.51582151,1840.933015,910
3_8,6,16.05026198,1606.340383,810
3_8,7,-,3600,-
3_8,8,-,3600,-
3_8,9,-,3600,-
3_8,10,-,3600,-
3_8,11,-,3600,-
3_8,12,-,3600,-
3_8,13,17.2362587,1680.231506,834
3_8,14,16.91643946,1445.169249,849
3_8,15,19.23068203,2599.564508,909
3_8,16,-,3600,-
3_8,17,-,3600,-
3_8,18,-,3600,-
3_8,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
3_9,0,-,3600,-
3_9,1,-,3600,-
3_9,2,11.699287,3469.114053,901
3_9,3,-,3600,-
3_9,4,17.73676989,1741.739107,910
3_9,5,14.06576041,1371.933287,910
3_9,6,-,3600,-
3_9,7,-,3600,-
3_9,8,-,3600,-
3_9,9,-,3600,-
3_9,10,-,3600,-
3_9,11,24.50952666,3380.563019,910
3_9,12,-,3600,-
3_9,13,-,3600,-
3_9,14,-,3600,-
3_9,15,-,3600,-
3_9,16,-,3600,-
3_9,17,-,3600,-
3_9,18,-,3600,-
3_9,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
4_1,0,-,3600,-
4_1,1,-,3600,-
4_1,2,-,3600,-
4_1,3,-,3600,-
4_1,4,21.68303421,1145.924685,910
4_1,5,-,3600,-
4_1,6,-,3600,-
4_1,7,-,3600,-
4_1,8,-,3600,-
4_1,9,-,3600,-
4_1,10,-,3600,-
4_1,11,-,3600,-
4_1,12,-,3600,-
4_1,13,15.06848797,2116.117308,910
4_1,14,-,3600,-
4_1,15,-,3600,-
4_1,16,-,3600,-
4_1,17,-,3600,-
4_1,18,-,3600,-
4_1,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
4_2,0,-,3600,-
4_2,1,13.20267476,2211.289306,716
4_2,2,-,3600,-
4_2,3,-,3600,-
4_2,4,16.88364111,2970.157171,910
4_2,5,-,3600,-
4_2,6,17.17389063,3085.21127,910
4_2,7,-,3600,-
4_2,8,-,3600,-
4_2,9,-,3600,-
4_2,10,-,3600,-
4_2,11,-,3600,-
4_2,12,19.0601186,3472.867258,754
4_2,13,-,3600,-
4_2,14,-,3600,-
4_2,15,-,3600,-
4_2,16,-,3600,-
4_2,17,-,3600,-
4_2,18,-,3600,-
4_2,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
4_3,0,-,3600,-
4_3,1,18.20167262,2352.567572,910
4_3,2,-,3600,-
4_3,3,-,3600,-
4_3,4,17.86952345,1395.569808,851
4_3,5,-,3600,-
4_3,6,-,3600,-
4_3,7,-,3600,-
4_3,8,-,3600,-
4_3,9,-,3600,-
4_3,10,16.31931026,3442.655335,896
4_3,11,-,3600,-
4_3,12,16.26568604,1901.252672,910
4_3,13,17.23269437,2869.8406,910
4_3,14,-,3600,-
4_3,15,-,3600,-
4_3,16,11.05681056,2873.491719,910
4_3,17,-,3600,-
4_3,18,-,3600,-
4_3,19,14.30057644,2138.224551,910
network_id,property_id,abstract_time,total_time,size
4_4,0,-,3600,-
4_4,1,16.08846505,2794.034611,797
4_4,2,-,3600,-
4_4,3,12.52705953,3480.088106,867
4_4,4,14.8712018,1835.005896,910
4_4,5,14.78100716,1832.540065,910
4_4,6,17.56197485,1229.004086,877
4_4,7,-,3600,-
4_4,8,19.18495561,2879.523315,910
4_4,9,9.507732863,1954.134321,910
4_4,10,-,3600,-
4_4,11,-,3600,-
4_4,12,15.13576617,3040.643243,910
4_4,13,21.97818592,1401.756304,866
4_4,14,14.56230259,2793.947909,792
4_4,15,17.17903167,2696.714092,807
4_4,16,17.70418767,2517.240058,910
4_4,17,-,3600,-
4_4,18,-,3600,-
4_4,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
4_5,0,-,3600,-
4_5,1,-,3600,-
4_5,2,-,3600,-
4_5,3,-,3600,-
4_5,4,18.6080416,1686.603887,732
4_5,5,16.22539486,2349.56833,838
4_5,6,15.60478184,2568.52819,910
4_5,7,-,3600,-
4_5,8,-,3600,-
4_5,9,-,3600,-
4_5,10,15.31145606,3428.984479,854
4_5,11,-,3600,-
4_5,12,-,3600,-
4_5,13,-,3600,-
4_5,14,14.45868724,2093.366261,910
4_5,15,-,3600,-
4_5,16,19.7207499,1877.750477,910
4_5,17,-,3600,-
4_5,18,-,3600,-
4_5,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
4_6,0,-,3600,-
4_6,1,-,3600,-
4_6,2,16.44061936,2549.082307,843
4_6,3,-,3600,-
4_6,4,12.29540263,1745.576108,733
4_6,5,23.14889885,3016.697239,905
4_6,6,7.584612164,1456.202114,910
4_6,7,-,3600,-
4_6,8,17.91345175,3121.266568,910
4_6,9,-,3600,-
4_6,10,17.03273343,2547.919333,910
4_6,11,-,3600,-
4_6,12,-,3600,-
4_6,13,-,3600,-
4_6,14,-,3600,-
4_6,15,-,3600,-
4_6,16,17.49754117,1143.536037,866
4_6,17,-,3600,-
4_6,18,-,3600,-
4_6,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
4_7,0,-,3600,-
4_7,1,-,3600,-
4_7,2,-,3600,-
4_7,3,-,3600,-
4_7,4,-,3600,-
4_7,5,-,3600,-
4_7,6,-,3600,-
4_7,7,-,3600,-
4_7,8,-,3600,-
4_7,9,-,3600,-
4_7,10,-,3600,-
4_7,11,-,3600,-
4_7,12,-,3600,-
4_7,13,-,3600,-
4_7,14,-,3600,-
4_7,15,-,3600,-
4_7,16,16.44798079,1156.975013,910
4_7,17,-,3600,-
4_7,18,-,3600,-
4_7,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
4_8,0,17.31469657,2167.548523,887
4_8,1,-,3600,-
4_8,2,18.39141329,1632.389603,798
4_8,3,-,3600,-
4_8,4,17.49946379,2981.50598,910
4_8,5,19.44124403,2813.31459,820
4_8,6,20.16513138,1499.815888,804
4_8,7,-,3600,-
4_8,8,-,3600,-
4_8,9,-,3600,-
4_8,10,-,3600,-
4_8,11,-,3600,-
4_8,12,-,3600,-
4_8,13,21.46485658,2322.096873,910
4_8,14,16.310252,1341.44053,897
4_8,15,19.59144516,2981.95435,910
4_8,16,9.061184689,1602.466849,910
4_8,17,-,3600,-
4_8,18,-,3600,-
4_8,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
4_9,0,-,3600,-
4_9,1,-,3600,-
4_9,2,-,3600,-
4_9,3,19.65716148,3404.965846,841
4_9,4,16.76304653,2031.349408,837
4_9,5,12.22064372,1503.38394,839
4_9,6,16.6448089,3125.009325,821
4_9,7,-,3600,-
4_9,8,-,3600,-
4_9,9,-,3600,-
4_9,10,-,3600,-
4_9,11,-,3600,-
4_9,12,-,3600,-
4_9,13,16.88737238,1478.935238,844
4_9,14,-,3600,-
4_9,15,-,3600,-
4_9,16,12.89397935,3138.885648,910
4_9,17,-,3600,-
4_9,18,-,3600,-
4_9,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
5_1,0,-,3600,-
5_1,1,20.07125174,3344.54713,868
5_1,2,-,3600,-
5_1,3,13.78925817,2128.122509,910
5_1,4,15.55186477,2992.221926,910
5_1,5,17.34878961,1834.277194,910
5_1,6,15.1073924,3115.288227,910
5_1,7,-,3600,-
5_1,8,-,3600,-
5_1,9,-,3600,-
5_1,10,-,3600,-
5_1,11,-,3600,-
5_1,12,-,3600,-
5_1,13,16.11317999,2380.960737,758
5_1,14,17.52548226,2275.260633,823
5_1,15,-,3600,-
5_1,16,-,3600,-
5_1,17,-,3600,-
5_1,18,-,3600,-
5_1,19,14.37276307,3582.332826,910
network_id,property_id,abstract_time,total_time,size
5_2,0,14.46067993,16.99449287,72
5_2,1,10.22520138,12.73795645,72
5_2,2,13.5625773,15.55076955,72
5_2,3,13.99852664,15.87852906,72
5_2,4,16.92828307,19.36421472,72
5_2,5,17.52023026,20.37023996,72
5_2,6,10.26885765,12.95983628,72
5_2,7,10.46489983,11.98008299,72
5_2,8,18.27777203,20.44442071,72
5_2,9,17.5971876,20.51052547,72
5_2,10,16.377351,18.99942392,72
5_2,11,11.35481199,13.95956865,72
5_2,12,13.11346395,15.04182211,72
