network_id,property_id,abstract_time,total_time,size
1_6,2,44.5698483,845.1330402,910
1_6,3,45.69495487,46.78513956,710
1_6,4,46.73239446,950.7940352,910
1_6,5,45.44059277,46.51525497,710
1_6,6,44.63361955,45.71803713,710
1_6,7,46.11272383,62.63564205,710
1_6,8,46.0973134,62.55580854,710
1_6,9,45.60242105,46.68812442,710
1_6,10,43.65198064,1616.39727,910
1_6,11,44.34580779,2236.008916,908
1_6,12,47.02203107,63.9600575,710
1_6,13,45.86955476,1162.413804,910
1_6,14,46.28146267,47.36421418,710
1_6,15,44.3331449,45.42075086,710
1_6,16,45.28441501,874.2941408,910
1_6,17,44.45722222,45.53062797,710
1_6,18,43.37850285,44.45068383,710
1_6,19,42.70794058,43.81588793,710
network_id,property_id,abstract_time,total_time,size
1_7,0,0,2.509273529,910
1_7,1,0,2.425149441,910
1_7,2,0,2.438436508,910
1_7,3,0,2.405780315,910
1_7,4,0,2.467795849,910
1_7,5,0,2.319835424,910
1_7,6,0,2.422305107,910
1_7,7,0,2.363255739,910
1_7,8,0,2.398346424,910
1_7,9,0,2.417731524,910
1_7,10,0,2.481863737,910
1_7,11,0,2.462917566,910
1_7,12,0,2.467269421,910
1_7,13,0,2.454275608,910
1_7,14,0,2.505745649,910
1_7,15,0,2.504230499,910
1_7,16,0,2.431922913,910
1_7,17,0,2.390559912,910
1_7,18,0,2.385421515,910
1_7,19,0,2.432406902,910
network_id,property_id,abstract_time,total_time,size
1_8,0,45.08662915,64.27427387,710
1_8,1,47.65454435,48.83093071,710
1_8,2,45.76027465,62.23020959,710
1_8,3,47.15930367,63.8800602,710
1_8,4,46.83477044,47.91688514,710
1_8,5,44.31812525,45.37281942,710
1_8,6,45.32570386,813.5964117,910
1_8,7,45.51957822,62.49578857,710
1_8,8,47.12738729,48.22547507,710
1_8,9,46.89723587,47.97473764,710
1_8,10,46.29467726,864.3043702,910
1_8,11,45.26014543,46.33737564,710
1_8,12,46.59237361,62.89511013,710
1_8,13,44.70562196,61.0251894,710
1_8,14,43.4772892,44.54908323,710
1_8,15,45.73688078,62.22974396,710
1_8,16,47.07021332,48.18154788,710
1_8,17,46.21704412,848.028466,910
1_8,18,44.8697083,45.95874691,710
1_8,19,43.55707216,44.64268327,710
network_id,property_id,abstract_time,total_time,size
1_9,0,48.95106316,930.4414101,910
1_9,1,45.15396762,983.5799479,908
1_9,2,46.37424231,875.5585103,910
1_9,3,46.11104918,3066.16336,908
1_9,4,44.43527746,1143.316468,910
1_9,5,47.80839562,943.5385718,910
1_9,6,46.47867322,824.0400488,910
1_9,7,-,3600,-
1_9,8,45.60521865,1106.307613,909
1_9,9,44.36432338,1370.008621,910
1_9,10,42.62659597,948.6102536,910
1_9,11,46.78171086,893.5656447,909
1_9,12,45.63057995,962.2929151,910
1_9,13,45.61831665,2444.958781,909
1_9,14,47.34624958,820.8478112,910
1_9,15,45.92474508,856.1851213,910
1_9,16,46.51260853,888.2692974,910
1_9,17,47.60380793,48.68547678,710
1_9,18,45.6439209,815.1027172,910
1_9,19,45.1274004,1167.559818,910
network_id,property_id,abstract_time,total_time,size
2_1,0,44.14301038,814.2357316,910
2_1,1,45.01459885,837.5651987,910
2_1,2,44.33363461,60.54389143,710
2_1,3,44.51192856,1302.900399,910
2_1,4,45.73859096,830.9221089,910
2_1,5,44.69950509,854.9072094,910
2_1,6,44.91301799,828.8182638,910
2_1,7,47.03707886,1380.615071,910
2_1,8,46.78665471,958.5614719,910
2_1,9,46.90062618,842.04424,910
2_1,10,46.42916226,937.7632873,910
2_1,11,45.32812595,747.290307,888
2_1,12,45.30187631,828.8927343,910
2_1,13,42.36793637,1021.997146,910
2_1,14,45.87875509,812.6477871,910
2_1,15,44.7339983,813.3874683,910
2_1,16,45.0468123,61.12904549,710
2_1,17,45.03573823,827.0438664,910
2_1,18,47.85755062,871.4474661,910
2_1,19,45.45768189,1040.953475,910
network_id,property_id,abstract_time,total_time,size
2_2,0,44.91716075,825.2934654,910
2_2,1,47.70264721,817.9698651,910
2_2,2,46.50953841,840.3917315,910
2_2,3,44.23310089,1333.481509,910
2_2,4,44.11535287,820.2715821,910
2_2,5,46.62820077,1240.375554,910
2_2,6,45.75491691,834.2653611,910
2_2,7,-,3600,-
2_2,8,44.27539992,833.1266274,910
2_2,9,44.16430259,834.6532493,910
2_2,10,44.52449608,2235.004101,910
2_2,11,45.83089161,1710.109988,910
2_2,12,44.34344482,1762.734728,910
2_2,13,45.77115989,908.9494805,910
2_2,14,45.68274975,835.8681037,910
2_2,15,45.40105033,826.8589733,910
2_2,16,43.58428884,741.1879718,885
2_2,17,44.76078844,877.3700926,910
2_2,18,44.77370739,1059.164029,910
2_2,19,46.76308274,2667.077395,910
network_id,property_id,abstract_time,total_time,size
2_3,0,47.58652997,824.1916282,907
2_3,1,45.31683183,831.6363878,909
2_3,2,46.27426791,804.8875635,908
2_3,3,46.52469802,1058.057789,907
2_3,4,46.47213793,829.7261152,910
2_3,5,44.64293694,916.7467642,908
2_3,6,44.46620202,893.1025736,910
2_3,7,-,3600,-
2_3,8,46.30402017,887.2382298,908
2_3,9,46.27973318,834.2919688,909
2_3,10,44.37905169,1145.967318,909
2_3,11,46.26384473,869.7997434,910
2_3,12,44.63566923,827.3431885,910
2_3,13,46.41127372,838.0616796,908
2_3,14,43.60402966,771.8068419,908
2_3,15,44.73855901,798.768791,910
2_3,16,45.411695,1462.960338,908
2_3,17,46.94958735,836.4854903,910
2_3,18,43.5580399,791.8643658,908
2_3,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
2_4,0,44.9015584,981.1665938,909
2_4,1,44.76561546,2292.315344,910
2_4,2,44.9329474,822.6134853,910
2_4,3,-,3600,-
2_4,4,42.18340135,865.6488652,910
2_4,5,45.82505345,1020.501499,910
2_4,6,47.00666046,847.5113089,910
2_4,7,-,3600,-
2_4,8,44.94618797,822.5520058,910
2_4,9,45.84943771,853.6444204,910
2_4,10,42.95585513,1066.122237,910
2_4,11,44.57709241,3462.602753,910
2_4,12,44.20507479,796.9813845,910
2_4,13,46.23698616,1184.964863,910
2_4,14,43.97089815,801.2848415,910
2_4,15,43.23703361,803.1686008,910
2_4,16,44.10952544,847.0841758,910
2_4,17,42.42486072,886.9155216,910
2_4,18,45.49418473,840.5325336,910
2_4,19,47.08555555,2080.489854,910
network_id,property_id,abstract_time,total_time,size
2_5,0,46.82307267,1002.3578,908
2_5,1,42.75050926,923.4086065,908
2_5,2,45.74923468,832.4254711,910
2_5,3,45.82908797,1033.234987,910
2_5,4,46.24042368,816.5007601,907
2_5,5,-,3600,-
2_5,6,44.60997438,961.0657282,910
2_5,7,-,3600,-
2_5,8,43.01063776,897.1506348,910
2_5,9,44.84892344,783.7802122,907
2_5,10,41.63304949,1772.998029,906
2_5,11,42.60515809,939.396497,910
2_5,12,-,3600,-
2_5,13,43.38091707,966.1259933,910
2_5,14,44.1491313,901.7252624,910
2_5,15,46.61199236,843.548347,909
2_5,16,45.0023036,2155.010016,907
2_5,17,45.84136558,1548.75998,909
2_5,18,44.34713578,998.3969505,907
2_5,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
2_6,0,44.11777592,1652.136748,907
2_6,1,43.97278118,1092.310179,909
2_6,2,43.0680697,804.8542492,909
2_6,3,45.48919845,1116.167586,910
2_6,4,46.55978966,821.9562035,909
2_6,5,44.26834154,1711.897775,910
2_6,6,43.1825633,952.0784657,910
2_6,7,-,3600,-
2_6,8,42.42867899,1106.29351,909
2_6,9,42.96653509,823.3335948,908
2_6,10,-,3600,-
2_6,11,42.84133172,912.3447006,910
2_6,12,42.681813,831.461812,910
2_6,13,42.8781836,1884.411978,910
2_6,14,41.74312949,775.1989677,910
2_6,15,43.3860929,811.7435734,910
2_6,16,41.4984622,809.3297343,910
2_6,17,44.25155115,1020.245645,909
2_6,18,46.05995798,872.4947832,909
2_6,19,46.48846936,1098.317556,909
network_id,property_id,abstract_time,total_time,size
2_7,0,44.56379151,1004.938769,910
2_7,1,46.20572472,824.3802998,910
2_7,2,46.19239569,891.0503886,908
2_7,3,45.86332345,2063.122251,910
2_7,4,44.51644635,909.1590288,910
2_7,5,-,3600,-
2_7,6,44.04046273,830.2948444,910
2_7,7,44.91331911,1479.831632,910
2_7,8,41.31459689,905.9537172,910
2_7,9,44.16804099,1375.13123,910
2_7,10,-,3600,-
2_7,11,41.89439178,789.5774245,910
2_7,12,-,3600,-
2_7,13,-,3600,-
2_7,14,44.01720619,777.1983533,910
2_7,15,45.03028417,966.1474407,910
2_7,16,45.78502274,2258.394455,910
2_7,17,43.5558877,1100.09909,907
2_7,18,43.56895924,1217.639504,910
2_7,19,43.24317074,846.6261325,910
network_id,property_id,abstract_time,total_time,size
2_8,0,43.09897256,815.9135535,910
2_8,1,44.35187912,802.6766872,910
2_8,2,41.99803662,794.0096445,910
2_8,3,-,3600,-
2_8,4,43.15262818,984.9256089,910
2_8,5,44.83678579,1424.140825,910
2_8,6,43.55085325,767.3820732,907
2_8,7,40.80199647,1384.217576,910
2_8,8,44.84510994,743.1950634,900
2_8,9,43.96536398,887.1458678,903
2_8,10,42.49677968,1394.740353,903
2_8,11,-,3600,-
2_8,12,41.08526373,1314.491711,910
2_8,13,43.56680703,1717.143906,910
2_8,14,43.13688278,771.9982808,910
2_8,15,44.95882702,818.0692773,910
2_8,16,44.21004486,1346.925677,910
2_8,17,43.64297056,1123.315418,910
2_8,18,45.11913991,2441.629932,876
2_8,19,41.45959163,2306.112955,910
network_id,property_id,abstract_time,total_time,size
2_9,0,41.33484983,1124.584618,910
2_9,1,45.73587275,801.6296844,910
2_9,2,43.77048326,775.5544758,910
2_9,3,44.28834677,875.392731,910
2_9,4,43.11922741,1300.714566,910
2_9,5,44.61447239,1105.843736,910
2_9,6,40.51639104,819.639852,910
2_9,7,0,2.270722389,910
2_9,8,42.74400592,811.5982502,910
2_9,9,43.8024869,870.5998571,910
2_9,10,44.61227536,1231.360224,910
2_9,11,41.37645602,788.8727374,910
2_9,12,44.42036414,1325.743317,910
2_9,13,42.22238064,1337.812586,910
2_9,14,44.12866402,734.3047049,898
2_9,15,44.3060081,753.1039975,903
2_9,16,43.79431748,964.6593964,904
2_9,17,44.24053454,2498.730695,910
2_9,18,42.94429302,927.0512033,910
2_9,19,41.68357182,1643.912218,910
network_id,property_id,abstract_time,total_time,size
3_1,0,41.76655817,42.80285454,710
3_1,1,43.05297947,789.5788095,908
3_1,2,44.66755104,793.972806,910
3_1,3,42.64342499,1138.84673,910
3_1,4,43.0069263,58.71793389,710
3_1,5,41.78721905,1050.286489,910
3_1,6,42.12308764,770.2840824,910
3_1,7,42.34701157,2942.676902,910
3_1,8,43.42587447,865.7930272,910
3_1,9,46.20283866,795.6171548,909
3_1,10,43.0950129,793.9745147,910
3_1,11,40.54159617,843.4381764,910
3_1,12,45.65995264,857.9205813,910
3_1,13,41.55261755,779.3822167,909
3_1,14,43.75777268,59.16312361,710
3_1,15,45.16092348,61.49022102,710
3_1,16,45.81855178,46.89914966,710
3_1,17,44.76926899,771.3813064,910
3_1,18,43.8231914,59.4802711,710
3_1,19,43.06795335,815.5330718,910
network_id,property_id,abstract_time,total_time,size
3_2,0,45.61834621,892.6656489,910
3_2,1,45.98269773,819.1476066,910
3_2,2,43.84876585,59.61833167,710
3_2,3,43.55250216,1721.372488,910
3_2,4,42.34952903,43.39262557,710
3_2,5,44.17806315,866.9234016,910
3_2,6,42.18823814,779.8647254,910
3_2,7,-,3600,-
3_2,8,42.6017735,882.4231687,910
3_2,9,44.51362777,60.57260132,710
3_2,10,-,3600,-
3_2,11,41.76715469,865.0495467,910
3_2,12,44.75900793,1410.796553,910
3_2,13,43.34186554,44.39572358,710
3_2,14,42.77094436,819.299499,910
3_2,15,44.54342151,799.5407934,910
3_2,16,42.41247511,57.67673445,710
3_2,17,42.38800478,765.9413898,910
3_2,18,40.27961779,55.46859241,710
3_2,19,43.37251472,1558.548007,910
network_id,property_id,abstract_time,total_time,size
3_3,0,41.38179326,795.1382639,910
3_3,1,41.76447773,786.7433043,907
3_3,2,43.84225798,767.7192295,907
3_3,3,43.44229269,791.3506165,908
3_3,4,44.37377143,759.2821977,907
3_3,5,-,3600,-
3_3,6,41.90501404,779.6692061,910
3_3,7,41.52573562,1280.698884,910
3_3,8,43.36602139,920.2348433,910
3_3,9,45.27716565,797.1877868,910
3_3,10,45.12586641,779.9139729,910
3_3,11,41.17375898,848.7475202,910
3_3,12,43.02739596,821.5057626,910
3_3,13,46.03546858,776.0691886,910
3_3,14,44.11679125,780.4892254,910
3_3,15,44.81422639,801.1032116,910
3_3,16,45.00405335,822.593523,910
3_3,17,45.64226079,810.3510318,910
3_3,18,42.33833075,61.9468689,710
3_3,19,42.94377041,787.52163,908
network_id,property_id,abstract_time,total_time,size
3_4,0,45.38148594,1043.955012,910
3_4,1,42.1771841,928.7626445,910
3_4,2,43.43370652,781.4708047,907
3_4,3,43.96546149,1986.452091,910
3_4,4,42.27117348,832.877578,910
3_4,5,43.69417143,840.938201,906
3_4,6,43.20012474,773.7896848,910
3_4,7,-,3600,-
3_4,8,42.09368062,790.3386462,910
3_4,9,42.72973418,663.4294393,879
3_4,10,44.19575453,1064.04098,910
3_4,11,43.39048219,853.3043568,910
3_4,12,40.87274003,810.326134,910
3_4,13,42.39396787,777.9048271,910
3_4,14,42.47929287,759.7648141,906
3_4,15,41.94719768,785.1711748,910
3_4,16,43.47701001,800.1694396,907
3_4,17,42.64522862,913.3007922,910
3_4,18,42.15881968,766.8169329,909
3_4,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
3_5,0,43.3427062,927.981612,910
3_5,1,43.56762457,897.6529038,910
3_5,2,44.47405171,1193.943717,907
3_5,3,45.31696224,684.3968675,878
3_5,4,43.80878186,782.34831,909
3_5,5,42.53105783,768.9773729,908
3_5,6,43.7001276,781.376817,906
3_5,7,-,3600,-
3_5,8,43.17711496,757.6748049,907
3_5,9,42.51731753,804.4343541,905
3_5,10,42.52199578,2038.265471,908
3_5,11,43.08933592,780.1225798,905
3_5,12,44.29509377,921.7516713,910
3_5,13,43.32571816,787.7941084,908
3_5,14,43.11477256,776.1385875,906
3_5,15,45.31862712,786.2044237,907
3_5,16,42.67482615,1347.140846,910
3_5,17,40.12455654,747.6040511,907
3_5,18,40.7496922,946.6856246,907
3_5,19,42.30079746,1212.635438,908
network_id,property_id,abstract_time,total_time,size
3_6,0,43.70347667,988.1622045,910
3_6,1,38.84187531,779.0892508,910
3_6,2,43.10414481,788.5349233,906
3_6,3,-,3600,-
3_6,4,44.41956496,818.0452561,907
3_6,5,42.94821787,1619.61851,910
3_6,6,43.04332113,807.8914549,910
3_6,7,-,3600,-
3_6,8,40.46993637,1161.31683,910
3_6,9,42.80603027,877.186626,910
3_6,10,-,3600,-
3_6,11,44.08866978,905.807797,910
3_6,12,43.01153755,1144.849608,910
3_6,13,41.06154609,911.4127889,910
3_6,14,39.01390815,899.8237565,907
3_6,15,42.92914009,836.2307687,910
3_6,16,-,3600,-
3_6,17,43.13288951,815.0254571,910
3_6,18,42.53490019,822.2688401,910
3_6,19,40.94849801,782.2690406,910
network_id,property_id,abstract_time,total_time,size
3_7,0,42.62096548,793.7635834,910
3_7,1,44.69797993,810.8001447,910
3_7,2,42.56765747,792.3010659,910
3_7,3,41.28376317,1611.837617,910
3_7,4,44.57222247,1198.508035,910
3_7,5,-,3600,-
3_7,6,42.20178342,783.5309212,910
3_7,7,-,3600,-
3_7,8,42.131675,991.2257164,910
3_7,9,43.86752152,2345.842274,910
3_7,10,-,3600,-
3_7,11,42.58032799,955.6012847,910
3_7,12,-,3600,-
3_7,13,42.44757152,2322.765192,910
3_7,14,41.17241764,787.6988115,910
3_7,15,43.2436409,830.54475,910
3_7,16,42.87979913,2374.655636,910
3_7,17,42.77502227,1520.235846,910
3_7,18,43.67666221,2205.627896,910
3_7,19,43.16469669,968.1076727,910
network_id,property_id,abstract_time,total_time,size
3_8,0,42.10861802,873.4601319,910
3_8,1,42.50755286,1252.01012,910
3_8,2,42.7421484,799.2805455,910
3_8,3,43.35244131,1099.501037,905
3_8,4,45.2236445,936.2166555,907
3_8,5,43.51193833,2025.875838,910
3_8,6,43.16717196,789.9798744,910
3_8,7,-,3600,-
3_8,8,47.46370649,905.0501227,910
3_8,9,43.89483309,1308.465168,909
3_8,10,44.08638024,1003.917862,910
3_8,11,41.8655324,763.3421493,906
3_8,12,-,3600,-
3_8,13,42.73211241,2356.640487,910
3_8,14,41.86091328,805.5411339,910
3_8,15,40.5154283,782.3697708,906
3_8,16,40.54533911,1284.944932,910
3_8,17,43.98599386,917.7279081,907
3_8,18,45.00371194,1821.06714,910
3_8,19,42.04806685,1035.494703,906
network_id,property_id,abstract_time,total_time,size
3_9,0,43.22606039,801.312016,910
3_9,1,42.85975862,767.6471629,907
3_9,2,41.29418206,762.5505426,906
3_9,3,42.06705213,1753.446861,910
3_9,4,46.22415876,812.4346159,910
3_9,5,45.5595715,1871.103492,904
3_9,6,43.02803373,1038.54587,910
3_9,7,-,3600,-
3_9,8,44.32048512,1457.99911,910
3_9,9,42.57472277,800.3009477,906
3_9,10,43.45211339,1358.652664,910
3_9,11,42.09062934,1199.682524,903
3_9,12,41.84858704,1035.071342,910
3_9,13,41.00049496,757.2031853,903
3_9,14,41.85065103,1035.822632,905
3_9,15,41.77806973,768.0845149,910
3_9,16,40.80640769,845.4901152,907
3_9,17,41.43791962,842.1462376,910
3_9,18,42.38678575,867.7235255,905
3_9,19,43.66084957,3413.255311,904
network_id,property_id,abstract_time,total_time,size
4_1,0,45.28344512,1768.101063,909
4_1,1,44.89927769,847.1904023,910
4_1,2,43.23784399,781.627773,909
4_1,3,42.5035522,841.4478548,908
4_1,4,43.82368827,801.0588357,910
4_1,5,44.0860219,3279.19967,910
4_1,6,45.6630125,800.8032238,910
4_1,7,-,3600,-
4_1,8,41.45310354,1109.693827,909
4_1,9,42.3894105,908.1374476,905
4_1,10,-,3600,-
4_1,11,41.29641414,1277.611522,906
4_1,12,44.24808526,59.58284879,710
4_1,13,43.53813672,1028.476924,910
4_1,14,41.08192444,780.9448638,910
4_1,15,43.43855715,58.87617254,710
4_1,16,42.72663903,1161.63189,910
4_1,17,43.16694474,764.7030306,910
4_1,18,40.58334398,910.0021641,909
4_1,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
4_2,0,-,3600,-
4_2,1,45.46402097,1396.31073,910
4_2,2,42.26510262,58.05329037,710
4_2,3,-,3600,-
4_2,4,44.99863505,60.56832886,710
4_2,5,-,3600,-
4_2,6,43.5193584,2111.217932,910
4_2,7,-,3600,-
4_2,8,-,3600,-
4_2,9,42.3459599,1396.437672,910
4_2,10,-,3600,-
4_2,11,-,3600,-
4_2,12,-,3600,-
4_2,13,41.92236829,56.9459908,710
4_2,14,40.86919117,1335.066969,909
4_2,15,43.11347556,1401.410443,910
4_2,16,42.35263515,57.29183269,710
4_2,17,40.95016623,2147.177701,910
4_2,18,42.83993554,876.2695141,910
4_2,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
4_3,0,43.96298242,833.9808528,910
4_3,1,42.19508171,826.5390253,910
4_3,2,42.4110446,804.4567816,910
4_3,3,42.38364816,1561.471158,910
4_3,4,43.13862824,794.0419199,910
4_3,5,43.80100584,1101.840355,910
4_3,6,42.83852744,828.0995936,910
4_3,7,-,3600,-
4_3,8,42.99847054,1476.617521,910
4_3,9,40.72250128,984.9692795,910
4_3,10,44.15847206,3143.402873,910
4_3,11,42.73313355,1766.074511,910
4_3,12,43.12150788,834.8588734,910
4_3,13,41.96632791,795.3770313,910
4_3,14,42.85067868,799.0993116,910
4_3,15,44.08914256,2755.884763,910
4_3,16,41.98395443,828.9164045,910
4_3,17,43.58085322,880.4860504,910
4_3,18,45.32852244,2029.923856,910
4_3,19,45.29787612,1071.839344,910
network_id,property_id,abstract_time,total_time,size
4_4,0,44.44321203,853.5542254,910
4_4,1,45.65378499,835.1317711,910
4_4,2,42.02721334,782.1593652,910
4_4,3,-,3600,-
4_4,4,44.36361551,784.7217956,910
4_4,5,43.34929347,1321.930449,910
4_4,6,43.32854557,668.9348981,882
4_4,7,-,3600,-
4_4,8,-,3600,-
4_4,9,43.73425937,849.8118539,910
4_4,10,43.7100997,2057.510198,910
4_4,11,44.30173612,1410.454905,910
4_4,12,44.48318028,809.7160585,883
4_4,13,43.22178483,1628.465299,910
4_4,14,40.4018507,775.5256147,910
4_4,15,42.89536643,788.9162016,910
4_4,16,45.56401706,945.447104,910
4_4,17,43.38658476,885.5085046,885
4_4,18,45.76813507,1820.7907,910
4_4,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
4_5,0,44.69734955,2394.821382,908
4_5,1,47.09169078,2387.037795,910
4_5,2,41.96076274,945.2040985,910
4_5,3,-,3600,-
4_5,4,44.47599173,840.8214374,909
4_5,5,-,3600,-
4_5,6,43.84603047,820.0349388,906
4_5,7,-,3600,-
4_5,8,43.17530823,801.4785161,908
4_5,9,43.64371514,1195.699716,909
4_5,10,43.53310418,1020.470794,906
4_5,11,43.52480626,1789.522153,910
4_5,12,42.56594777,899.7019806,910
4_5,13,45.26043677,1470.845771,910
4_5,14,42.24182558,840.5513849,908
4_5,15,44.58498764,773.4931328,909
4_5,16,43.93280125,804.70525,910
4_5,17,42.22915053,845.962724,910
4_5,18,40.30053091,845.5561454,910
4_5,19,42.50721812,778.9260545,905
network_id,property_id,abstract_time,total_time,size
4_6,0,41.09522223,1039.060658,910
4_6,1,43.49702859,786.6696818,910
4_6,2,43.22337699,840.7229803,910
4_6,3,43.57544541,2717.415888,910
4_6,4,42.91009927,842.100667,910
4_6,5,43.57245064,813.285917,909
4_6,6,42.56607199,3146.523894,910
4_6,7,-,3600,-
4_6,8,42.94798064,830.6844757,910
4_6,9,43.46093297,810.0734584,910
4_6,10,-,3600,-
4_6,11,43.71042585,1752.619761,910
4_6,12,43.78854609,1031.228203,909
4_6,13,43.35826063,1734.260255,907
4_6,14,43.57808614,785.5284619,909
4_6,15,42.33928347,1089.614565,910
4_6,16,45.50183058,934.1506977,910
4_6,17,41.10952473,877.8249776,910
4_6,18,44.39085793,982.3887758,910
4_6,19,42.39725685,1412.12055,910
network_id,property_id,abstract_time,total_time,size
4_7,0,41.838907,837.8120379,910
4_7,1,43.92108464,925.8246574,910
4_7,2,41.53838229,903.4833446,910
4_7,3,43.64020348,1549.714774,910
4_7,4,43.79815221,806.1148772,910
4_7,5,42.15359044,1755.304673,910
4_7,6,41.55319405,749.1638401,901
4_7,7,-,3600,-
4_7,8,42.89431262,739.6084993,900
4_7,9,39.93968678,1187.492765,910
4_7,10,43.29552436,1140.742319,875
4_7,11,42.63407588,1629.939497,873
4_7,12,-,3600,-
4_7,13,42.61969233,1916.715344,910
4_7,14,42.51444912,803.9108231,910
4_7,15,44.21461105,751.6162603,898
4_7,16,39.22017813,947.7821903,910
4_7,17,43.89019465,1385.03335,910
4_7,18,44.95197606,1644.376192,910
4_7,19,-,3600,-
network_id,property_id,abstract_time,total_time,size
4_8,0,43.18269706,776.7634666,907
4_8,1,43.5754714,818.5605452,908
4_8,2,42.53825402,756.0677452,906
4_8,3,-,3600,-
4_8,4,45.21919465,802.9289649,906
4_8,5,37.43085074,1373.112564,910
4_8,6,43.28528976,782.0948241,908
4_8,7,41.78193593,57.53642321,710
4_8,8,41.14643168,763.8656394,910
4_8,9,40.28093266,813.4064658,909
4_8,10,41.80132508,2566.350445,908
