network_id,property_id,abstract_time,total_time,size
1_5,1,45.68397069,46.74273014,710
1_5,2,44.51607561,45.58351779,710
1_5,3,43.66926646,840.4514413,910
1_5,4,40.50422168,41.60939217,710
1_5,5,43.21382451,840.4513912,910
1_5,6,44.1183815,45.2034781,710
1_5,7,44.14898705,45.23001981,710
1_5,8,43.30380702,44.40686679,710
1_5,9,45.34019709,46.42476702,710
1_5,10,42.27473545,43.33859658,710
1_5,11,42.05455899,811.5517449,910
1_5,12,44.10166478,45.2783227,710
1_5,13,42.15041733,43.20780492,710
1_5,14,43.7851553,44.84834242,710
1_5,15,43.84045768,1402.531576,910
1_5,16,43.50296974,44.78987575,710
1_5,17,45.43788195,46.6526401,710
1_5,18,46.41478753,47.48362756,710
1_5,19,45.12807107,806.1668303,910
network_id,property_id,abstract_time,total_time,size
1_6,0,41.04857206,42.1360991,710
1_6,1,41.36829185,42.42293334,710
1_6,2,40.79273272,41.83779335,710
1_6,3,43.57256651,872.9998045,909
1_6,4,44.74255657,45.84346628,710
1_6,5,46.00212502,871.5778024,909
1_6,6,44.85430574,45.94971824,710
1_6,7,43.75856566,44.84446192,710
1_6,8,42.67690182,43.81225824,710
1_6,9,43.29271531,44.43254662,710
1_6,10,43.01532459,44.06288934,710
1_6,11,42.37113094,797.7581007,907
1_6,12,44.69411469,45.780586,710
1_6,13,44.13795733,45.22340178,710
1_6,14,42.79906845,43.90728092,710
1_6,15,45.18279624,856.8408864,910
1_6,16,44.72773218,45.78625679,710
1_6,17,44.02628922,45.07655931,710
1_6,18,43.29470682,44.33475614,710
1_6,19,43.16027117,806.8727214,910
network_id,property_id,abstract_time,total_time,size
1_7,0,0,2.541365147,910
1_7,1,0,2.403867483,910
1_7,2,0,2.302681684,910
1_7,3,0,2.496537209,910
1_7,4,0,2.334224463,910
1_7,5,0,2.370429993,910
1_7,6,0,2.383388281,910
1_7,7,0,2.316264153,910
1_7,8,0,2.379477739,910
1_7,9,0,2.365037203,910
1_7,10,0,2.297273397,910
1_7,11,0,2.282887936,910
1_7,12,0,2.282667398,910
1_7,13,0,2.325595379,910
1_7,14,0,2.30440712,910
1_7,15,0,2.299477577,910
1_7,16,0,2.275653362,910
1_7,17,0,2.371761084,910
1_7,18,0,2.334411383,910
1_7,19,0,2.296644211,910
network_id,property_id,abstract_time,total_time,size
1_8,0,45.07438445,46.14161539,710
1_8,1,43.56549311,44.62830091,710
1_8,2,43.6894877,44.77417636,710
1_8,3,43.66174245,44.73761868,710
1_8,4,42.30655646,43.38781309,710
1_8,5,44.35631537,45.44340682,710
1_8,6,44.03428268,45.12580943,710
1_8,7,44.05339456,45.13744426,710
1_8,8,43.46045017,44.51814818,710
1_8,9,43.88488221,44.95601392,710
1_8,10,43.50332189,44.57273078,710
1_8,11,43.10901141,44.17497969,710
1_8,12,40.94099498,42.05101347,710
1_8,13,43.53610325,44.65283227,710
1_8,14,43.99512768,45.070544,710
1_8,15,44.04437327,45.11989379,710
1_8,16,42.67409563,43.74861145,710
1_8,17,43.93825483,45.00587463,710
